date;city;duration;shape;location
22/02/2013;buffalo;120;OTRA;(42.8863889,-78.8786111)
21/09/2013;chandler;240;OTRA;(33.3061111,-111.8405556)
06/09/2009;saint paul;300;OTRA;(44.9444444,-93.0930556)
05/04/2013;rock springs;1200;OTRA;(41.5875,-109.2022222)
10/06/2003;springfield;240;OTRA;(39.8016667,-89.6436111)
06/02/2011;orange county;300;CIRCULAR;(33.7877778,-117.8522222)
06/07/2013;columbus;45;OTRA;(39.9611111,-82.9988889)
04/08/2001;chesapeake;15;OTRA;(36.8188889,-76.2752778)
05/07/2013;watertown;600;CIRCULAR;(41.6061111,-73.1186111)
04/07/2013;lewis center;120;TRIANGULAR;(40.1983333,-83.0102778)
02/12/2013;louisville;180;OTRA;(38.2541667,-85.7594444)
11/08/2012;seattle;5;OTRA;(47.6063889,-122.3308333)
19/10/2013;orlando;900;OTRA;(28.5380556,-81.3794444)
07/12/2009;key west;15;OTRA;(24.5552778,-81.7827778)
06/07/2013;columbus;300;TRIANGULAR;(39.9611111,-82.9988889)
08/04/2012;marysville;45;OTRA;(39.1458333,-121.5902778)
15/11/2012;gaithersburg;1200;OTRA;(39.1433333,-77.2016667)
15/11/2003;englewood;6;OTRA;(26.9616667,-82.3527778)
22/03/2012;houston;900;CIRCULAR;(29.7630556,-95.3630556)
13/11/2008;portland;20;TRIANGULAR;(45.5236111,-122.675)
25/09/2013;blaine;240;OTRA;(45.1608333,-93.2347222)
01/09/2011;watertown;30;OTRA;(43.9747222,-75.9111111)
06/05/1996;new york city (queens);7200;OTRA;(40.7141667,-74.0063889)
15/09/2004;myrtle beach;10;OTRA;(33.6888889,-78.8869444)
13/11/2003;warren;600;TRIANGULAR;(42.4775,-83.0277778)
15/03/2009;angola;2;OTRA;(41.6347222,-84.9994444)
10/02/2006;cusseta;900;OTRA;(32.7847222,-85.3058333)
11/08/2003;tucson;600;OTRA;(32.2216667,-110.9258333)
16/03/2002;rolfe;120;OTRA;(42.8127778,-94.5266667)
24/04/1999;las vegas;900;OTRA;(36.175,-115.1363889)
12/03/2009;amboy;600;OTRA;(34.5577778,-115.7436111)
24/06/2007;palmdale;20;OTRA;(34.5794444,-118.1155556)
28/02/2001;vincennes;1800;OTRA;(38.6772222,-87.5286111)
28/07/2011;boyd;30;OTRA;(33.0786111,-97.565)
25/01/2012;antioch;300;OTRA;(38.005,-121.8047222)
24/11/2011;visalia;1200;OTRA;(36.3302778,-119.2911111)
06/04/2013;pittsburgh;61;OTRA;(40.4405556,-79.9961111)
04/07/2013;westminster;240;OTRA;(39.8366667,-105.0366667)
26/09/2006;cornelius;10;TRIANGULAR;(45.52,-123.0586111)
29/09/2012;middletown;180;CIRCULAR;(39.515,-84.3983333)
16/06/2006;fairfield;4;OTRA;(31.7244444,-96.165)
07/11/2009;cincinnati;180;OTRA;(39.1619444,-84.4569444)
21/08/2013;staunton;633;OTRA;(38.1494444,-79.0719444)
10/05/2012;bozeman;2;OTRA;(45.6797222,-111.0377778)
23/09/2003;palo alto;900;OTRA;(37.4419444,-122.1419444)
24/04/1999;las vegas;900;OTRA;(36.175,-115.1363889)
30/12/2011;zachary;360;OTRA;(30.6483333,-91.1563889)
25/10/1985;north hollywood;18000;OTRA;(34.1722222,-118.3780556)
20/09/1957;hopkinsville;600;OTRA;(36.8655556,-87.4886111)
28/11/2002;enumclaw;30;OTRA;(47.2044444,-121.9902778)
17/02/2012;manville;300;OTRA;(40.5408333,-74.5880556)
16/05/2013;clermont;720;OTRA;(28.5491667,-81.7730556)
05/09/2010;north tonawanda;1200;TRIANGULAR;(43.0386111,-78.8644444)
19/05/2012;omaha;300;OTRA;(41.2586111,-95.9375)
11/10/2012;angola;7200;OTRA;(41.6347222,-84.9994444)
05/11/2004;show low;4;OTRA;(34.2541667,-110.0291667)
09/06/2007;chicago;900;OTRA;(41.85,-87.65)
05/10/1998;houston;480;OTRA;(29.7630556,-95.3630556)
11/08/2001;royal palm beach;120;TRIANGULAR;(26.7080556,-80.2308333)
14/09/1999;center moriches;7;OTRA;(40.8002778,-72.7902778)
14/02/2013;east glastonbury;180;OTRA;(41.6941667,-72.5341667)
05/05/2013;la crosse;300;OTRA;(43.8013889,-91.2394444)
16/04/2008;kokomo;120;OTRA;(40.4863889,-86.1336111)
13/10/2011;myrtle beach;15;CIRCULAR;(33.6888889,-78.8869444)
19/04/2009;ontario;120;CIRCULAR;(34.0633333,-117.65)
17/07/2010;blue springs;600;OTRA;(39.0169444,-94.2813889)
14/02/2014;tucson;900;OTRA;(32.2216667,-110.9258333)
11/07/2007;lemont;180;OTRA;(41.6736111,-88.0016667)
13/03/1997;phoenix;300;OTRA;(33.4483333,-112.0733333)
29/03/2013;jacksonville beach;300;OTRA;(30.2944444,-81.3933333)
07/01/2014;tucson;60;OTRA;(32.2216667,-110.9258333)
13/01/2004;myrtle beach;2;OTRA;(33.6888889,-78.8869444)
02/02/2006;hershey;1800;OTRA;(40.2858333,-76.6505556)
10/07/2011;ocean beach (fire island);30;OTRA;(40.6466667,-73.1575)
06/07/2013;columbus;240;OTRA;(39.9611111,-82.9988889)
08/07/2012;oakland;600;CIRCULAR;(37.8044444,-122.2697222)
12/06/2013;pawleys island;20;OTRA;(33.4330556,-79.1216667)
18/08/2012;mukilteo;1200;OTRA;(47.9447222,-122.3033333)
11/10/2013;hubbardston;60;OTRA;(42.4736111,-72.0066667)
12/08/2011;whitefish;300;OTRA;(48.4111111,-114.3366667)
31/12/2012;ellsworth;120;OTRA;(44.5433333,-68.42)
29/09/2012;ionia;600;OTRA;(42.9872222,-85.0711111)
29/09/2011;myrtle beach;10;CIRCULAR;(33.6888889,-78.8869444)
04/04/2010;los angeles;360;OTRA;(34.0522222,-118.2427778)
30/10/2008;mesa;2400;OTRA;(33.4222222,-111.8219444)
23/12/2005;bethel park;1200;OTRA;(40.3275,-80.0397222)
28/07/2011;la habra;900;OTRA;(33.9319444,-117.9452778)
09/09/2003;miami;120;TRIANGULAR;(25.7738889,-80.1938889)
15/06/1968;brevard;300;CIRCULAR;(35.2333333,-82.7344444)
05/04/2004;leeds;6;OTRA;(33.5480556,-86.5444444)
18/03/2012;claremont;300;OTRA;(43.3766667,-72.3472222)
20/05/2012;east sandwich;120;OTRA;(41.7416667,-70.4522222)
08/08/2009;alfred;600;OTRA;(43.4763889,-70.7188889)
26/12/2011;morganton;300;CIRCULAR;(35.7452778,-81.685)
15/05/1987;island lake;10;OTRA;(42.2761111,-88.1919444)
04/05/2013;ithaca;900;CIRCULAR;(42.4405556,-76.4969444)
07/01/2011;cape coral;300;OTRA;(26.5625,-81.9497222)
06/07/2013;diamond;240;OTRA;(41.0988889,-81.0230556)
21/07/2007;buffalo grove;300;OTRA;(42.1513889,-87.9597222)
06/12/2013;coral springs;180;OTRA;(26.2708333,-80.2708333)
05/02/2011;north salt lake;1500;OTRA;(40.8486111,-111.9061111)
12/05/2012;indianapolis;240;OTRA;(39.7683333,-86.1580556)
28/08/2012;bethel park;120;OTRA;(40.3275,-80.0397222)
24/12/2011;west jordan;600;OTRA;(40.5,-111.95)
27/06/2012;costa mesa;900;OTRA;(33.6411111,-117.9177778)
17/11/2012;santa cruz;300;CIRCULAR;(36.9741667,-122.0297222)
31/12/2013;las vegas;120;CIRCULAR;(36.175,-115.1363889)
11/07/2012;fairport;600;OTRA;(43.0986111,-77.4422222)
19/11/2013;st. johnsbury;5;CIRCULAR;(44.4191667,-72.0155556)
29/03/2011;ocean isle beach;600;OTRA;(33.8941667,-78.4269444)
13/08/2011;dade city;180;OTRA;(28.3644444,-82.1961111)
01/03/2014;portland;3000;OTRA;(43.6613889,-70.2558333)
01/09/2013;provincetown;180;OTRA;(42.0583333,-70.1791667)
01/11/2007;topsfield;180;OTRA;(42.6375,-70.95)
01/01/2012;la mesa;90;OTRA;(32.7677778,-117.0222222)
08/05/2004;new york city (bronx);7200;CIRCULAR;(40.7141667,-74.0063889)
15/04/2012;bemidji;420;OTRA;(47.4736111,-94.88)
31/01/1998;shirley;120;OTRA;(40.8013889,-72.8680556)
15/12/2009;huntington beach;60;OTRA;(33.6602778,-117.9983333)
31/12/2010;richmond;1800;OTRA;(37.5536111,-77.4605556)
16/10/2011;saugus;300;OTRA;(42.4647222,-71.0105556)
17/11/2012;oswego;30;OTRA;(41.6827778,-88.3513889)
04/02/2007;chandler;300;CIRCULAR;(33.3061111,-111.8405556)
14/07/2007;oak lawn;1500;OTRA;(41.7108333,-87.7580556)
26/08/2011;portland;600;OTRA;(43.6613889,-70.2558333)
23/11/2003;san diego;3;OTRA;(32.7152778,-117.1563889)
30/09/2001;kansas city;1200;OTRA;(39.0997222,-94.5783333)
17/05/2011;highland park;600;OTRA;(42.1816667,-87.8002778)
02/12/2010;medford;5;OTRA;(40.8175,-73.0005556)
25/07/2008;orleans;180;OTRA;(41.3016667,-123.54)
07/12/2006;harrisburg;30;OTRA;(40.2736111,-76.8847222)
08/07/2010;vancouver;120;CIRCULAR;(45.6388889,-122.6602778)
04/07/2013;glendive;60;CIRCULAR;(47.1052778,-104.7119444)
31/07/2010;new port richey;600;OTRA;(28.2438889,-82.7194444)
11/08/2012;bartlett;600;OTRA;(41.995,-88.1855556)
08/11/2008;tacoma;8;OTRA;(47.2530556,-122.4430556)
06/08/2010;keene;3;OTRA;(42.9336111,-72.2786111)
01/09/2006;satellite beach;15;TRIANGULAR;(28.1758333,-80.5902778)
08/04/2010;san diego;10800;TRIANGULAR;(32.7152778,-117.1563889)
14/02/2004;casper;600;TRIANGULAR;(42.8666667,-106.3125)
21/06/2012;longview;300;TRIANGULAR;(32.5005556,-94.7402778)
19/06/2010;el paso;900;OTRA;(31.7586111,-106.4863889)
07/07/2005;downers grove;600;OTRA;(41.8088889,-88.0111111)
20/04/1997;greentown;1200;OTRA;(40.4780556,-85.9666667)
08/10/2011;knoxville;600;OTRA;(35.9605556,-83.9208333)
21/05/2012;paradise valley;10;CIRCULAR;(33.5311111,-111.9419444)
01/01/2014;pittsburgh;120;OTRA;(40.4405556,-79.9961111)
27/04/2014;louisburg;1800;CIRCULAR;(36.0988889,-78.3013889)
26/12/1999;deer lake;7200;OTRA;(40.625,-76.0608333)
02/12/2002;los angeles;60;OTRA;(34.0522222,-118.2427778)
21/01/2009;fresno;180;OTRA;(36.7477778,-119.7713889)
01/10/2006;boulder (foothills of);6;OTRA;(40.015,-105.27)
29/10/2013;eastport;5400;CIRCULAR;(38.9713889,-76.4786111)
07/10/2012;fort wayne;120;OTRA;(41.1305556,-85.1288889)
03/11/2013;boerne;600;CIRCULAR;(29.7944444,-98.7316667)
17/09/2006;san francisco;2700;OTRA;(37.775,-122.4183333)
27/10/2007;san diego;5;OTRA;(32.7152778,-117.1563889)
06/03/2004;perth amboy;15;OTRA;(40.5066667,-74.2658333)
30/10/2013;jonesboro;900;OTRA;(35.8422222,-90.7041667)
03/11/2013;pipe creek;300;OTRA;(29.7233333,-98.9355556)
01/06/2011;lancaster;600;CIRCULAR;(40.0377778,-76.3058333)
02/04/2014;columbia;7200;TRIANGULAR;(35.615,-87.0352778)
25/08/2012;woodstown;20;OTRA;(39.6513889,-75.3286111)
22/06/2013;bellevue;30;CIRCULAR;(41.2736111,-82.8416667)
02/10/2006;wickenburg;240;OTRA;(33.9686111,-112.7288889)
14/11/1997;renton;30;OTRA;(47.4830556,-122.2158333)
24/12/2013;boise;600;CIRCULAR;(43.6136111,-116.2025)
20/04/2012;longboat key;600;OTRA;(27.4122222,-82.6591667)
18/04/2014;san jose;180;OTRA;(37.3394444,-121.8938889)
20/04/2010;vancouver;960;OTRA;(45.6388889,-122.6602778)
26/04/2012;harlingen;180;OTRA;(26.1902778,-97.6958333)
29/04/2006;los angeles;420;OTRA;(34.0522222,-118.2427778)
28/04/2013;wakarusa;180;OTRA;(41.5361111,-86.0208333)
08/04/2013;fairfield;300;TRIANGULAR;(38.2494444,-122.0388889)
05/12/1999;sterrett (15 miles south of birmingham);5400;OTRA;(33.4486111,-86.48)
17/02/2005;paradise valley;120;TRIANGULAR;(33.5311111,-111.9419444)
22/04/2012;san diego;1200;OTRA;(32.7152778,-117.1563889)
14/05/2012;schulenburg;3;OTRA;(29.6816667,-96.9027778)
12/12/2013;cartersville;300;OTRA;(34.165,-84.8)
10/11/2012;chattanooga;900;OTRA;(35.0455556,-85.3097222)
15/04/2005;elizabethtown;180;CIRCULAR;(37.6938889,-85.8591667)
04/07/1976;taylorville;300;OTRA;(39.5488889,-89.2944444)
23/08/2000;vail;5;OTRA;(32.0477778,-110.7113889)
16/04/2004;battle ground;10;OTRA;(40.5083333,-86.8416667)
01/10/2006;pueblo west;300;OTRA;(38.35,-104.7222222)
18/10/2000;boynton beach;10;OTRA;(26.525,-80.0666667)
14/07/2005;imperial;900;CIRCULAR;(38.3697222,-90.3783333)
01/06/1994;raymore;600;TRIANGULAR;(38.8019444,-94.4525)
20/07/2012;princeton;2700;CIRCULAR;(38.3552778,-87.5675)
31/10/2003;spurger;2700;OTRA;(30.6925,-94.1775)
22/12/1965;houston (west of);180;OTRA;(29.7630556,-95.3630556)
24/06/1999;west hollywood;8100;OTRA;(34.0983333,-118.3258333)
23/12/2007;san martin;180;OTRA;(37.085,-121.6091667)
28/10/2004;lafayette;10;OTRA;(40.4166667,-86.8752778)
30/10/2008;cisco;30;OTRA;(32.3880556,-98.9788889)
30/08/2008;jackson;60;OTRA;(39.0519444,-82.6366667)
04/07/2009;seattle;10;OTRA;(47.6063889,-122.3308333)
04/07/2013;aurora;180;CIRCULAR;(39.7294444,-104.8313889)
04/07/2012;union beach;120;OTRA;(40.4463889,-74.1786111)
04/07/2009;patchogue;1200;OTRA;(40.7655556,-73.0155556)
04/07/2004;el cajon;2700;CIRCULAR;(32.7947222,-116.9616667)
16/03/2011;holts summit;90;OTRA;(38.6402778,-92.1222222)
10/04/2014;washington;360;OTRA;(37.1305556,-113.5075)
03/05/2014;south tamworth;120;OTRA;(43.8247222,-71.3036111)
05/10/2010;de soto;3600;OTRA;(41.5316667,-94.0094444)
04/07/2012;portage;180;OTRA;(46.7630556,-68.4763889)
24/12/2010;lynn;900;OTRA;(42.4666667,-70.95)
12/10/2012;wolcott;300;CIRCULAR;(41.6022222,-72.9872222)
19/05/2009;villa rica;1800;OTRA;(33.7319444,-84.9191667)
13/07/2012;orlando;125;CIRCULAR;(28.5380556,-81.3794444)
18/10/2004;fairfax;300;OTRA;(37.9872222,-122.5877778)
01/12/2001;albuquerque;600;OTRA;(35.0844444,-106.6505556)
04/07/2008;stanwood;180;CIRCULAR;(48.2413889,-122.3694444)
26/01/2008;charlotte;1800;OTRA;(35.2269444,-80.8433333)
01/06/1994;lahaina (puamana) (residential oceanside);6;CIRCULAR;(20.8783333,-156.6825)
12/08/2004;toledo;180;OTRA;(41.6638889,-83.5552778)
07/11/2005;navarre;300;OTRA;(30.4013889,-86.8636111)
26/06/2004;lancaster;120;OTRA;(40.0377778,-76.3058333)
12/04/2014;uniontown;900;OTRA;(40.975,-81.4083333)
07/07/2012;frankfort;180;OTRA;(44.6336111,-86.2344444)
13/03/1997;kingman;360;OTRA;(35.1894444,-114.0522222)
01/09/2013;woodbridge;300;OTRA;(38.6580556,-77.25)
19/04/2012;scarborough;540;CIRCULAR;(43.5780556,-70.3222222)
25/04/2012;hephzibah;15;CIRCULAR;(33.3138889,-82.0969444)
04/06/2013;bellevue;60;OTRA;(47.6105556,-122.1994444)
24/10/2007;turkey ridge;180;OTRA;(43.2436111,-97.2791667)
15/07/1964;brunswick;240;OTRA;(31.1497222,-81.4916667)
29/08/2012;new york city (bronx);600;OTRA;(40.7141667,-74.0063889)
09/01/2009;southaven;1200;OTRA;(34.9888889,-90.0125)
01/10/2006;sedalia;30;OTRA;(39.4369444,-104.9591667)
19/11/2001;maplewood;10;OTRA;(44.9530556,-92.995)
16/01/2005;south el monte;600;OTRA;(34.0519444,-118.0458333)
28/06/2013;littleton;2700;CIRCULAR;(39.6133333,-105.0161111)
26/07/2013;acton;600;OTRA;(34.47,-118.1958333)
25/02/2013;tampa;5400;OTRA;(27.9472222,-82.4586111)
15/02/2012;sedona;600;OTRA;(34.8697222,-111.7602778)
07/06/2005;eagan;180;CIRCULAR;(44.8041667,-93.1666667)
09/04/2011;fortuna;345600;OTRA;(40.5983333,-124.1561111)
22/03/2008;fort wayne;25;OTRA;(41.1305556,-85.1288889)
04/01/2014;marshall;10;OTRA;(32.5447222,-94.3672222)
15/01/1981;long beach;15;TRIANGULAR;(33.7669444,-118.1883333)
01/01/2011;manhattan;600;OTRA;(41.4225,-87.9858333)
25/07/2003;woodsville;2;OTRA;(44.1522222,-72.0377778)
07/09/2013;woodbury;240;OTRA;(41.5444444,-73.2094444)
15/09/2013;west chester;120;OTRA;(39.8494444,-75.3561111)
12/05/2004;boulder;30;OTRA;(40.015,-105.27)
24/06/2012;milwaukee;600;OTRA;(43.0388889,-87.9063889)
10/03/2006;tulsa;2400;OTRA;(36.1538889,-95.9925)
06/09/2010;franklin;240;OTRA;(35.925,-86.8688889)
27/03/2013;essex;30;OTRA;(42.6319444,-70.7833333)
01/02/2005;adamsville;900;OTRA;(40.0697222,-81.8825)
06/08/2012;miami;3600;OTRA;(25.7738889,-80.1938889)
10/03/2000;rockford;1800;OTRA;(42.2711111,-89.0938889)
15/12/2007;boulder;120;CIRCULAR;(40.015,-105.27)
07/11/2005;navarre;300;OTRA;(30.4013889,-86.8636111)
10/12/2010;newtown;60;OTRA;(41.4138889,-73.3038889)
18/06/2003;fairfield;180;OTRA;(41.1411111,-73.2641667)
01/03/2005;sumner;600;OTRA;(47.2033333,-122.2391667)
27/06/2004;tempe;4500;OTRA;(33.4147222,-111.9086111)
24/04/2014;dauphin island (off the coast of);60;OTRA;(30.2552778,-88.1097222)
06/07/2012;pedro;600;OTRA;(38.6302778,-82.6675)
17/09/2008;wentworth;30;OTRA;(43.8716667,-71.9147222)
23/08/2009;fairfield;180;OTRA;(41.0086111,-91.9625)
31/07/2008;mosinee;20;OTRA;(44.7930556,-89.7030556)
30/04/1997;columbia;20;OTRA;(38.9516667,-92.3338889)
22/02/2014;new york city (bronx);15;OTRA;(40.7141667,-74.0063889)
30/11/2013;moore;120;OTRA;(35.3394444,-97.4863889)
25/02/2013;frostburg;10;OTRA;(39.6580556,-78.9286111)
11/02/2009;spring hill;5400;OTRA;(35.7511111,-86.93)
08/06/2013;tigard;90;OTRA;(45.4313889,-122.7702778)
04/02/2012;atlanta;600;OTRA;(33.7488889,-84.3880556)
15/01/2013;loris;60;OTRA;(34.0561111,-78.8905556)
11/08/2005;greenville;180;OTRA;(35.6125,-77.3666667)
26/08/2012;waldport;1200;CIRCULAR;(44.4269444,-124.0675)
11/11/2010;myrtle beach;5;OTRA;(33.6888889,-78.8869444)
01/12/2001;oklahoma city;120;OTRA;(35.4675,-97.5161111)
19/11/2006;hartley;60;OTRA;(43.18,-95.4766667)
06/02/2010;cistern;360;OTRA;(29.8155556,-97.2183333)
14/11/2001;lake elmo;300;OTRA;(44.9958333,-92.8791667)
29/12/1999;d&#39hanis;1200;OTRA;(29.3302778,-99.2794444)
06/11/2001;bath;3600;OTRA;(40.1933333,-90.1408333)
20/10/1985;throop;14400;OTRA;(41.4513889,-75.6122222)
24/05/2004;langley;180;OTRA;(48.0402778,-122.405)
28/11/2008;lehigh acres;600;OTRA;(26.625,-81.625)
06/11/1998;bend;20;OTRA;(44.0583333,-121.3141667)
04/07/2013;oregon city;600;OTRA;(45.3575,-122.6055556)
19/01/2007;enola;6;OTRA;(40.29,-76.9341667)
15/11/2013;syosset;1020;OTRA;(40.8261111,-73.5025)
26/04/2004;olympia;1800;OTRA;(47.0380556,-122.8994444)
01/06/1967;sumner;900;OTRA;(47.2033333,-122.2391667)
21/10/2000;rocky hill;600;OTRA;(41.6647222,-72.6397222)
26/08/2012;kansas city;60;OTRA;(39.0997222,-94.5783333)
02/08/2003;tioga;120;OTRA;(48.3972222,-102.9377778)
28/11/2002;santa cruz;10;OTRA;(36.9741667,-122.0297222)
07/03/2013;citrus heights;300;OTRA;(38.7072222,-121.28)
18/02/2002;burnsville;2;OTRA;(44.7677778,-93.2775)
13/07/2003;steamboat springs;480;OTRA;(40.485,-106.8311111)
26/11/2011;missoula;40;OTRA;(46.8722222,-113.9930556)
15/06/2006;jacksonville;180;OTRA;(34.7538889,-77.4305556)
25/01/2012;sterling;300;OTRA;(41.7886111,-89.6961111)
31/08/2013;lake geneva (near);30;OTRA;(42.5916667,-88.4333333)
04/07/2013;kirkland;300;OTRA;(47.6816667,-122.2075)
13/03/1997;phoenix (tempe);420;OTRA;(33.4483333,-112.0733333)
14/12/2012;libertyville;60;OTRA;(42.2830556,-87.9530556)
12/08/2012;salem;120;OTRA;(44.9430556,-123.0338889)
31/12/2013;las cruces;1200;OTRA;(32.3122222,-106.7777778)
03/10/2010;beecher;5400;OTRA;(41.3405556,-87.6213889)
14/04/2004;ft branch;300;OTRA;(38.2511111,-87.5811111)
29/08/2009;faribault;40;TRIANGULAR;(44.295,-93.2686111)
20/02/2014;gila bend;2700;CIRCULAR;(32.9477778,-112.7161111)
04/07/2012;new port richey;900;OTRA;(28.2438889,-82.7194444)
04/06/2013;bellevue;600;OTRA;(47.6105556,-122.1994444)
16/05/2011;avon;240;OTRA;(45.6091667,-94.4513889)
15/11/2000;fort smith;30;TRIANGULAR;(35.3858333,-94.3983333)
07/07/2011;machesney park;180;CIRCULAR;(42.3472222,-89.0388889)
14/02/2014;evans;120;OTRA;(33.5336111,-82.1308333)
09/07/2011;wisconsin dells;7;OTRA;(43.6275,-89.7708333)
06/07/2013;old bridge;120;OTRA;(40.4147222,-74.3658333)
04/07/2013;auburn;2400;OTRA;(47.3075,-122.2272222)
22/09/2011;harleysville;240;CIRCULAR;(40.2794444,-75.3875)
04/07/2013;snohomish;600;OTRA;(47.9130556,-122.0969444)
30/12/2013;brigham city;600;OTRA;(41.5102778,-112.0147222)
01/06/1993;mcclure;120;OTRA;(41.3713889,-83.9419444)
01/06/1987;syracuse;600;OTRA;(43.0480556,-76.1477778)
16/11/1999;michigan city;10;OTRA;(41.7075,-86.895)
10/11/2013;olivehurst;300;OTRA;(39.0955556,-121.5511111)
03/09/1998;crescent city (100 miles south of);240;OTRA;(41.7561111,-124.2005556)
13/10/2010;charlotte;600;OTRA;(35.2269444,-80.8433333)
28/08/2003;austin;25;OTRA;(30.2669444,-97.7427778)
29/12/2013;port townsend;120;OTRA;(48.1172222,-122.7591667)
05/10/2013;boca raton;300;OTRA;(26.3583333,-80.0833333)
06/09/2011;fountain;300;OTRA;(38.6822222,-104.7002778)
30/09/2000;los angeles;120;OTRA;(34.0522222,-118.2427778)
28/12/2012;lincoln;420;OTRA;(38.8697222,-75.4233333)
07/04/2012;dallas;30;TRIANGULAR;(32.7833333,-96.8)
23/03/2014;kerman;840;OTRA;(36.7236111,-120.0588889)
16/11/2007;chillicothe;600;OTRA;(39.3330556,-82.9825)
05/04/2013;las vegas;420;OTRA;(36.175,-115.1363889)
13/09/2011;greer;240;OTRA;(34.9386111,-82.2272222)
25/05/2013;covington;360;OTRA;(30.4752778,-90.1008333)
04/07/2012;everett;300;OTRA;(47.9791667,-122.2008333)
18/10/2012;lockport;180;OTRA;(41.5894444,-88.0577778)
01/01/2014;dallas;1200;OTRA;(33.9236111,-84.8408333)
15/08/2011;holden;20;OTRA;(38.7141667,-93.9911111)
15/07/2006;whitefish;2700;OTRA;(48.4111111,-114.3366667)
12/03/2014;elverta;3600;CIRCULAR;(38.7138889,-121.4616667)
28/06/2009;leon valley;30;OTRA;(29.495,-98.6183333)
19/05/2009;holyoke;10;OTRA;(42.2041667,-72.6166667)
20/04/2000;clearfield;300;CIRCULAR;(41.1108333,-112.0252778)
01/02/2005;adamsville;1500;OTRA;(40.0697222,-81.8825)
03/02/2004;scottsdale;1800;OTRA;(33.5091667,-111.8983333)
29/06/2008;cape girardeau;900;OTRA;(37.3058333,-89.5180556)
22/03/2008;covington;600;OTRA;(30.4752778,-90.1008333)
05/11/2013;lansdale;180;CIRCULAR;(40.2413889,-75.2841667)
08/01/2013;rock hill;900;OTRA;(34.9247222,-81.0252778)
19/06/2005;orland park;1200;OTRA;(41.6302778,-87.8538889)
12/03/2010;destin;300;OTRA;(30.3933333,-86.4958333)
26/06/2004;clarkston;15;OTRA;(42.7358333,-83.4188889)
20/11/2013;quechee;120;OTRA;(43.6461111,-72.4188889)
03/03/2012;albany;60;TRIANGULAR;(42.6525,-73.7566667)
13/07/2006;leesburg;120;OTRA;(31.7319444,-84.1708333)
15/01/2014;loganville;120;OTRA;(33.8388889,-83.9008333)
31/10/2011;castro valley;300;OTRA;(37.6941667,-122.0852778)
15/07/2001;new york city (staten island);300;CIRCULAR;(40.7141667,-74.0063889)
07/11/2011;alpine;300;TRIANGULAR;(30.3583333,-103.6605556)
04/02/2008;encinal;1200;OTRA;(28.0408333,-99.3541667)
08/11/2012;selah;600;TRIANGULAR;(46.6541667,-120.5288889)
24/05/2009;sussex;420;OTRA;(41.2097222,-74.6080556)
08/01/2009;lake waccamaw;240;OTRA;(34.3188889,-78.5002778)
11/05/2011;wilno;420;OTRA;(44.4997222,-96.2311111)
27/06/2004;smithport;60;OTRA;(40.8358333,-78.8766667)
14/09/2009;fontana;60;CIRCULAR;(34.0922222,-117.4341667)
06/11/2007;orlando;60;OTRA;(28.5380556,-81.3794444)
30/01/2005;modesto;10;OTRA;(37.6391667,-120.9958333)
04/08/2013;lisbon falls;2700;OTRA;(43.9961111,-70.0611111)
11/08/2008;seattle;180;CIRCULAR;(47.6063889,-122.3308333)
19/07/2012;seaside;120;OTRA;(45.9933333,-123.9213889)
08/01/2014;doylestown;120;OTRA;(43.4277778,-89.15)
27/04/2004;picture rocks;900;OTRA;(32.3458333,-111.2455556)
18/11/2010;myrtle beach;12;CIRCULAR;(33.6888889,-78.8869444)
16/11/2001;fraser;5;TRIANGULAR;(39.945,-105.8166667)
15/05/1997;bouse;60;TRIANGULAR;(33.9325,-114.005)
19/05/2012;chicago;7;OTRA;(41.85,-87.65)
23/05/2004;san jose;60;OTRA;(37.3394444,-121.8938889)
09/05/2012;robbinsdale;30;OTRA;(45.0322222,-93.3383333)
12/01/2003;pillager;600;TRIANGULAR;(46.33,-94.4738889)
09/08/2006;chatsworth;900;TRIANGULAR;(34.2572222,-118.6002778)
01/07/1978;logansport (east of);30;OTRA;(40.7544444,-86.3566667)
03/07/2010;phillipsburg;3600;OTRA;(40.6936111,-75.1905556)
29/01/2006;el paso;900;CIRCULAR;(31.7586111,-106.4863889)
04/12/2008;norcross;180;OTRA;(33.9411111,-84.2136111)
23/03/1999;st. petersburg (south);4;OTRA;(27.7705556,-82.6794444)
08/11/2003;washington;180;OTRA;(35.5463889,-77.0525)
21/10/2003;olathe;300;OTRA;(38.8813889,-94.8188889)
19/09/2011;crete;1500;OTRA;(41.4444444,-87.6313889)
07/09/2012;knoxville;300;OTRA;(35.9605556,-83.9208333)
30/09/2000;los angeles;480;TRIANGULAR;(34.0522222,-118.2427778)
19/12/2013;brecksville;2700;CIRCULAR;(41.3197222,-81.6269444)
15/08/2008;new orleans;420;OTRA;(29.9544444,-90.075)
09/03/2004;warthen;120;OTRA;(33.1019444,-82.8038889)
10/08/2010;wilmington;120;OTRA;(34.2255556,-77.945)
03/07/2011;edgerton;90;OTRA;(42.8352778,-89.0675)
